,lat,lon,slp_new,uwind_new,vwnd_new,sst_new,ONI,timestamp
240912,-62.0,280.0,986.38,3.14,-2.17,2.43,-0.43,1956-11-01
240913,-62.0,280.0,987.36,2.55,-1.46,3.08,-0.43,1956-12-01
240914,-62.0,280.0,990.88,2.45,-1.09,3.58,-0.25,1957-01-01
240915,-62.0,280.0,988.33,2.37,-1.4,3.55,0.06,1957-02-01
240916,-62.0,280.0,990.04,4.28,-1.69,3.06,0.41,1957-03-01
240917,-62.0,280.0,986.85,5.03,0.2,2.46,0.72,1957-04-01
240918,-62.0,280.0,995.47,6.03,3.61,1.9,0.92,1957-05-01
240919,-62.0,280.0,997.12,4.4,3.69,1.6,1.11,1957-06-01
240920,-62.0,280.0,1004.82,3.05,2.16,1.3,1.25,1957-07-01
240921,-62.0,280.0,997.99,2.76,-1.61,1.09,1.32,1957-08-01
240922,-62.0,280.0,995.73,3.94,-0.57,1.13,1.33,1957-09-01
240923,-62.0,280.0,990.88,5.24,-1.22,1.32,1.39,1957-10-01
240924,-62.0,280.0,993.85,4.14,-0.01,1.76,1.53,1957-11-01
240925,-62.0,280.0,991.52,3.78,-1.55,2.25,1.74,1957-12-01
240926,-62.0,280.0,992.71,2.77,-0.77,2.65,1.81,1958-01-01
240927,-62.0,280.0,993.19,4.12,-1.59,2.78,1.66,1958-02-01
240928,-62.0,280.0,996.48,2.69,-0.19,2.78,1.27,1958-03-01
240929,-62.0,280.0,998.76,4.37,0.68,2.39,0.93,1958-04-01
240930,-62.0,280.0,995.74,4.08,1.2,1.84,0.74,1958-05-01
240931,-62.0,280.0,997.26,4.41,0.73,1.07,0.64,1958-06-01
240932,-62.0,280.0,994.48,4.23,0.59,0.83,0.57,1958-07-01
240933,-62.0,280.0,993.88,5.45,-0.18,0.7,0.43,1958-08-01
240934,-62.0,280.0,987.1,6.56,-2.17,0.95,0.39,1958-09-01
240935,-62.0,280.0,983.68,4.94,-4.12,1.16,0.44,1958-10-01
240936,-62.0,280.0,985.08,4.24,-3.21,1.51,0.5,1958-11-01
240937,-62.0,280.0,988.1,3.13,-2.03,1.83,0.61,1958-12-01
240938,-62.0,280.0,990.62,3.01,0.31,2.05,0.61,1959-01-01
240939,-62.0,280.0,988.7,2.81,0.38,2.19,0.62,1959-02-01
240940,-62.0,280.0,992.02,3.27,2.4,1.87,0.52,1959-03-01
240941,-62.0,280.0,992.58,5.31,2.84,1.63,0.33,1959-04-01
240942,-62.0,280.0,1000.85,4.9,2.11,1.36,0.2,1959-05-01
240943,-62.0,280.0,1003.35,3.6,1.84,1.3,-0.07,1959-06-01
240944,-62.0,280.0,1001.73,2.25,0.74,1.16,-0.18,1959-07-01
240945,-62.0,280.0,993.68,1.58,0.39,1.08,-0.28,1959-08-01
240946,-62.0,280.0,989.14,4.2,-1.19,1.3,-0.09,1959-09-01
240947,-62.0,280.0,987.9,4.98,-1.55,1.68,-0.03,1959-10-01
240948,-62.0,280.0,987.67,5.73,-0.72,2.4,0.05,1959-11-01
240949,-62.0,280.0,988.46,4.55,0.63,3.22,-0.04,1959-12-01
240950,-62.0,280.0,990.02,4.03,0.07,3.87,-0.1,1960-01-01
240951,-62.0,280.0,989.95,5.38,-0.33,3.68,-0.1,1960-02-01
240952,-62.0,280.0,989.74,5.12,-0.49,2.93,-0.07,1960-03-01
240953,-62.0,280.0,991.17,4.14,0.28,2.15,0.03,1960-04-01
240954,-62.0,280.0,994.26,2.54,0.77,1.82,0.02,1960-05-01
240955,-62.0,280.0,993.17,3.77,0.44,1.65,0.03,1960-06-01
240956,-62.0,280.0,992.25,4.72,-0.05,1.44,0.13,1960-07-01
240957,-62.0,280.0,990.45,4.93,-1.33,1.41,0.24,1960-08-01
240958,-62.0,280.0,987.98,3.48,-2.47,1.66,0.27,1960-09-01
240959,-62.0,280.0,983.56,4.34,-2.59,2.49,0.2,1960-10-01
240960,-62.0,280.0,984.72,4.26,-0.87,3.13,0.12,1960-11-01
240961,-62.0,280.0,984.43,4.24,-0.55,3.9,0.05,1960-12-01
240962,-62.0,280.0,988.7,2.8,-0.31,4.03,0.04,1961-01-01
240963,-62.0,280.0,986.38,2.65,0.06,4.05,0.03,1961-02-01
240964,-62.0,280.0,989.19,3.06,0.65,3.4,0.04,1961-03-01
240965,-62.0,280.0,989.51,4.37,1.41,2.72,0.09,1961-04-01
240966,-62.0,280.0,992.99,5.51,1.52,2.16,0.23,1961-05-01
240967,-62.0,280.0,997.92,5.96,1.88,1.87,0.27,1961-06-01
240968,-62.0,280.0,998.64,4.53,0.57,1.72,0.14,1961-07-01
240969,-62.0,280.0,995.32,3.48,-1.12,1.65,-0.13,1961-08-01
240970,-62.0,280.0,989.6,3.41,-2.18,1.69,-0.3,1961-09-01
240971,-62.0,280.0,987.01,4.19,-1.33,1.9,-0.26,1961-10-01
240972,-62.0,280.0,987.27,4.28,0.31,2.17,-0.19,1961-11-01
240973,-62.0,280.0,988.66,4.55,0.34,2.66,-0.16,1961-12-01
240974,-62.0,280.0,989.6,5.35,-0.51,3.02,-0.24,1962-01-01
240975,-62.0,280.0,988.61,5.89,-0.7,3.29,-0.22,1962-02-01
240976,-62.0,280.0,986.77,6.73,-1.53,3.22,-0.2,1962-03-01
240977,-62.0,280.0,989.68,4.78,-1.69,2.89,-0.26,1962-04-01
240978,-62.0,280.0,991.14,4.08,-1.56,2.46,-0.28,1962-05-01
240979,-62.0,280.0,993.48,3.06,-1.44,1.97,-0.2,1962-06-01
240980,-62.0,280.0,992.74,4.4,0.45,1.62,-0.04,1962-07-01
240981,-62.0,280.0,990.39,6.0,-0.87,1.51,-0.07,1962-08-01
240982,-62.0,280.0,990.79,5.41,-1.11,1.74,-0.11,1962-09-01
240983,-62.0,280.0,988.47,4.49,-3.14,1.9,-0.22,1962-10-01
240984,-62.0,280.0,991.67,2.99,-1.7,1.96,-0.31,1962-11-01
240985,-62.0,280.0,989.27,3.66,-0.01,2.19,-0.43,1962-12-01
240986,-62.0,280.0,989.09,5.25,-0.24,2.56,-0.4,1963-01-01
240987,-62.0,280.0,987.03,6.86,0.51,2.74,-0.15,1963-02-01
240988,-62.0,280.0,990.93,5.56,1.42,2.3,0.15,1963-03-01
240989,-62.0,280.0,993.01,5.1,3.42,1.91,0.27,1963-04-01
240990,-62.0,280.0,998.75,2.7,2.79,1.59,0.31,1963-05-01
240991,-62.0,280.0,996.2,4.08,1.39,1.44,0.52,1963-06-01
240992,-62.0,280.0,998.63,3.45,0.95,1.2,0.86,1963-07-01
240993,-62.0,280.0,996.3,4.79,-1.1,0.99,1.14,1963-08-01
240994,-62.0,280.0,999.05,5.94,-0.82,0.88,1.22,1963-09-01
240995,-62.0,280.0,997.55,6.14,-1.24,0.98,1.29,1963-10-01
240996,-62.0,280.0,996.03,5.53,0.29,1.67,1.37,1963-11-01
240997,-62.0,280.0,992.97,2.42,-0.15,2.68,1.31,1963-12-01
240998,-62.0,280.0,989.21,2.04,-0.1,3.6,1.07,1964-01-01
240999,-62.0,280.0,987.85,2.41,-1.03,4.03,0.62,1964-02-01
241000,-62.0,280.0,988.58,3.38,-1.13,3.68,0.12,1964-03-01
241001,-62.0,280.0,992.25,2.83,-0.38,3.08,-0.33,1964-04-01
241002,-62.0,280.0,994.35,3.04,0.11,2.34,-0.58,1964-05-01
241003,-62.0,280.0,994.09,1.9,-0.87,1.97,-0.58,1964-06-01
241004,-62.0,280.0,992.68,2.67,0.74,1.96,-0.6,1964-07-01
241005,-62.0,280.0,990.92,3.55,-0.33,2.14,-0.66,1964-08-01
241006,-62.0,280.0,987.98,6.85,-0.24,2.4,-0.76,1964-09-01
241007,-62.0,280.0,987.99,6.93,-2.94,2.6,-0.8,1964-10-01
241008,-62.0,280.0,989.83,4.9,-1.76,2.89,-0.82,1964-11-01
241009,-62.0,280.0,991.3,1.73,-0.03,3.9,-0.78,1964-12-01
241010,-62.0,280.0,991.72,-0.33,-0.09,4.9,-0.59,1965-01-01
241011,-62.0,280.0,990.23,0.18,-1.89,5.46,-0.28,1965-02-01
241012,-62.0,280.0,991.65,1.42,-2.51,4.92,-0.07,1965-03-01
241013,-62.0,280.0,992.37,3.44,-0.77,4.01,0.18,1965-04-01
241014,-62.0,280.0,994.15,4.31,2.02,3.09,0.46,1965-05-01
241015,-62.0,280.0,999.01,3.84,3.79,2.2,0.83,1965-06-01
241016,-62.0,280.0,999.01,3.33,2.51,1.61,1.22,1965-07-01
241017,-62.0,280.0,998.95,2.73,2.4,1.33,1.54,1965-08-01
241018,-62.0,280.0,993.96,4.08,1.95,1.36,1.85,1965-09-01
241019,-62.0,280.0,990.3,4.99,1.95,1.38,1.98,1965-10-01
241020,-62.0,280.0,991.58,4.73,2.82,1.69,1.97,1965-11-01
241021,-62.0,280.0,991.56,3.29,2.1,2.31,1.72,1965-12-01
241022,-62.0,280.0,996.41,2.94,2.96,3.34,1.37,1966-01-01
241023,-62.0,280.0,994.6,2.82,2.34,4.0,1.17,1966-02-01
241024,-62.0,280.0,995.3,4.39,2.12,4.16,0.98,1966-03-01
241025,-62.0,280.0,991.13,3.48,0.93,3.75,0.66,1966-04-01
241026,-62.0,280.0,991.78,3.96,1.05,3.04,0.35,1966-05-01
241027,-62.0,280.0,991.44,2.94,0.43,2.32,0.24,1966-06-01
241028,-62.0,280.0,993.48,4.98,0.34,1.7,0.24,1966-07-01
241029,-62.0,280.0,993.84,6.09,-0.74,1.36,0.12,1966-08-01
241030,-62.0,280.0,992.8,7.45,-1.26,1.1,-0.05,1966-09-01
241031,-62.0,280.0,991.18,7.0,-1.56,1.33,-0.1,1966-10-01
241032,-62.0,280.0,989.31,5.17,-1.77,1.95,-0.18,1966-11-01
241033,-62.0,280.0,991.95,2.7,-1.17,3.01,-0.3,1966-12-01
241034,-62.0,280.0,993.46,0.98,-0.2,3.85,-0.41,1967-01-01
241035,-62.0,280.0,993.1,2.45,-1.09,4.34,-0.48,1967-02-01
241036,-62.0,280.0,991.13,4.01,-1.01,4.13,-0.53,1967-03-01
241037,-62.0,280.0,992.29,4.12,-0.1,3.53,-0.45,1967-04-01
241038,-62.0,280.0,994.46,2.43,0.82,2.7,-0.24,1967-05-01
241039,-62.0,280.0,997.43,2.06,0.51,2.1,-0.0,1967-06-01
241040,-62.0,280.0,996.63,2.56,-1.44,1.66,0.05,1967-07-01
241041,-62.0,280.0,993.66,4.19,-1.78,1.52,-0.16,1967-08-01
241042,-62.0,280.0,991.64,5.0,-2.0,1.71,-0.3,1967-09-01
241043,-62.0,280.0,987.74,5.35,-1.43,2.18,-0.38,1967-10-01
241044,-62.0,280.0,988.95,4.0,-1.51,2.94,-0.34,1967-11-01
241045,-62.0,280.0,986.91,3.53,-0.68,4.09,-0.44,1967-12-01
241046,-62.0,280.0,990.71,3.1,0.9,5.03,-0.64,1968-01-01
241047,-62.0,280.0,989.54,3.76,0.63,5.37,-0.74,1968-02-01
241048,-62.0,280.0,988.77,3.2,-1.41,4.85,-0.62,1968-03-01
241049,-62.0,280.0,987.61,3.31,-3.28,3.64,-0.44,1968-04-01
241050,-62.0,280.0,987.81,4.12,-2.91,2.27,-0.04,1968-05-01
241051,-62.0,280.0,987.42,4.49,-1.33,1.24,0.28,1968-06-01
241052,-62.0,280.0,985.23,4.88,-0.55,0.84,0.58,1968-07-01
241053,-62.0,280.0,987.92,5.72,1.8,0.86,0.53,1968-08-01
241054,-62.0,280.0,988.97,6.57,2.49,0.74,0.45,1968-09-01
241055,-62.0,280.0,988.75,6.38,1.62,0.88,0.55,1968-10-01
241056,-62.0,280.0,988.33,4.16,-0.65,1.33,0.73,1968-11-01
241057,-62.0,280.0,990.79,2.43,-0.32,2.16,0.98,1968-12-01
241058,-62.0,280.0,992.84,2.53,0.65,2.81,1.13,1969-01-01
241059,-62.0,280.0,992.65,3.61,1.13,2.92,1.09,1969-02-01
241060,-62.0,280.0,988.93,4.05,0.13,2.64,0.95,1969-03-01
241061,-62.0,280.0,993.52,3.28,1.07,2.17,0.77,1969-04-01
241062,-62.0,280.0,993.01,2.78,1.9,1.72,0.61,1969-05-01
241063,-62.0,280.0,996.98,1.77,1.82,1.07,0.43,1969-06-01
241064,-62.0,280.0,993.89,1.94,-0.31,0.59,0.36,1969-07-01
241065,-62.0,280.0,989.17,1.89,-2.5,0.65,0.51,1969-08-01
241066,-62.0,280.0,986.02,4.57,-2.04,1.02,0.79,1969-09-01
241067,-62.0,280.0,982.76,6.31,-2.08,1.52,0.86,1969-10-01
241068,-62.0,280.0,986.01,6.43,-1.5,1.99,0.81,1969-11-01
241069,-62.0,280.0,990.09,5.52,-2.3,2.7,0.63,1969-12-01
241070,-62.0,280.0,991.15,3.74,-1.25,3.38,0.51,1970-01-01
241071,-62.0,280.0,993.18,3.94,-1.57,3.65,0.34,1970-02-01
241072,-62.0,280.0,989.13,3.92,-0.02,3.49,0.29,1970-03-01
241073,-62.0,280.0,989.21,3.51,-0.23,3.07,0.19,1970-04-01
241074,-62.0,280.0,988.86,2.55,0.58,2.52,0.04,1970-05-01
241075,-62.0,280.0,990.73,3.17,0.6,2.07,-0.3,1970-06-01
241076,-62.0,280.0,989.76,4.34,-0.58,1.71,-0.63,1970-07-01
241077,-62.0,280.0,984.73,5.32,-2.27,1.6,-0.76,1970-08-01
241078,-62.0,280.0,983.26,3.89,-4.05,2.15,-0.77,1970-09-01
241079,-62.0,280.0,983.2,4.0,-4.44,2.48,-0.74,1970-10-01
241080,-62.0,280.0,987.23,2.61,-2.03,3.15,-0.86,1970-11-01
241081,-62.0,280.0,989.49,2.12,-0.52,3.59,-1.15,1970-12-01
241082,-62.0,280.0,991.47,1.47,0.83,4.51,-1.36,1971-01-01
241083,-62.0,280.0,990.58,2.83,-0.24,4.8,-1.38,1971-02-01
241084,-62.0,280.0,987.95,3.8,-1.68,4.28,-1.12,1971-03-01
241085,-62.0,280.0,991.37,2.83,-2.5,3.21,-0.85,1971-04-01
241086,-62.0,280.0,993.35,2.21,-1.99,2.41,-0.73,1971-05-01
241087,-62.0,280.0,995.92,2.23,-2.09,1.92,-0.74,1971-06-01
241088,-62.0,280.0,988.88,2.8,-1.6,1.73,-0.8,1971-07-01
241089,-62.0,280.0,986.55,2.93,-2.32,1.6,-0.77,1971-08-01
241090,-62.0,280.0,985.17,3.57,-2.61,1.82,-0.82,1971-09-01
241091,-62.0,280.0,985.36,4.38,-2.61,2.05,-0.85,1971-10-01
241092,-62.0,280.0,988.07,3.56,-1.58,2.51,-0.96,1971-11-01
241093,-62.0,280.0,989.25,1.71,-0.23,3.16,-0.9,1971-12-01
241094,-62.0,280.0,992.7,0.96,0.68,3.93,-0.71,1972-01-01
241095,-62.0,280.0,990.96,1.93,0.21,4.22,-0.35,1972-02-01
241096,-62.0,280.0,988.6,3.04,0.35,4.0,0.06,1972-03-01
241097,-62.0,280.0,991.25,4.02,0.57,3.39,0.41,1972-04-01
241098,-62.0,280.0,995.66,4.22,2.72,2.79,0.67,1972-05-01
241099,-62.0,280.0,996.1,3.49,3.41,2.11,0.92,1972-06-01
241100,-62.0,280.0,995.59,2.76,2.24,1.43,1.13,1972-07-01
241101,-62.0,280.0,992.65,2.23,0.91,0.62,1.37,1972-08-01
241102,-62.0,280.0,994.91,2.99,-0.66,0.25,1.58,1972-09-01
241103,-62.0,280.0,993.92,5.05,0.04,0.28,1.84,1972-10-01
241104,-62.0,280.0,992.18,5.9,-1.6,1.32,2.09,1972-11-01
241105,-62.0,280.0,991.83,5.45,-0.2,2.42,2.12,1972-12-01
241106,-62.0,280.0,990.12,3.72,-0.22,3.52,1.84,1973-01-01
241107,-62.0,280.0,988.53,4.02,0.33,3.66,1.25,1973-02-01
241108,-62.0,280.0,987.22,6.61,0.83,3.58,0.54,1973-03-01
241109,-62.0,280.0,988.89,6.61,2.3,3.12,-0.1,1973-04-01
241110,-62.0,280.0,992.59,4.69,2.5,2.8,-0.54,1973-05-01
241111,-62.0,280.0,994.91,1.71,-0.37,2.5,-0.87,1973-06-01
241112,-62.0,280.0,991.31,2.12,-3.32,2.52,-1.11,1973-07-01
241113,-62.0,280.0,987.95,3.39,-3.58,2.73,-1.28,1973-08-01
241114,-62.0,280.0,984.21,4.59,-4.18,2.93,-1.45,1973-09-01
241115,-62.0,280.0,986.0,4.1,-3.77,2.99,-1.71,1973-10-01
241116,-62.0,280.0,987.21,4.73,-3.08,3.1,-1.95,1973-11-01
241117,-62.0,280.0,989.56,2.67,-0.02,3.61,-2.03,1973-12-01
241118,-62.0,280.0,990.14,3.69,0.1,4.38,-1.84,1974-01-01
241119,-62.0,280.0,987.77,3.06,-1.21,4.63,-1.55,1974-02-01
241120,-62.0,280.0,984.97,4.84,-3.21,4.27,-1.23,1974-03-01
241121,-62.0,280.0,987.81,4.03,-2.74,3.36,-1.03,1974-04-01
241122,-62.0,280.0,990.74,1.7,-3.02,2.37,-0.91,1974-05-01
241123,-62.0,280.0,990.33,2.56,-2.35,1.65,-0.77,1974-06-01
241124,-62.0,280.0,986.57,2.09,-1.7,1.28,-0.53,1974-07-01
241125,-62.0,280.0,984.23,5.43,-0.55,1.42,-0.37,1974-08-01
241126,-62.0,280.0,984.02,5.17,-1.26,1.78,-0.41,1974-09-01
241127,-62.0,280.0,985.19,5.69,-1.97,2.55,-0.61,1974-10-01
241128,-62.0,280.0,987.66,4.22,-2.79,3.37,-0.75,1974-11-01
241129,-62.0,280.0,990.76,3.41,-2.23,4.11,-0.64,1974-12-01
241130,-62.0,280.0,989.99,3.57,-1.35,4.69,-0.54,1975-01-01
241131,-62.0,280.0,989.1,4.87,-0.74,5.08,-0.57,1975-02-01
241132,-62.0,280.0,989.23,4.42,0.59,4.55,-0.65,1975-03-01
241133,-62.0,280.0,990.95,4.16,0.33,3.7,-0.73,1975-04-01
241134,-62.0,280.0,995.21,2.02,0.6,2.73,-0.83,1975-05-01
241135,-62.0,280.0,997.58,2.05,0.89,2.22,-0.98,1975-06-01
241136,-62.0,280.0,995.11,3.09,0.96,1.72,-1.13,1975-07-01
241137,-62.0,280.0,991.46,5.01,0.07,1.56,-1.2,1975-08-01
241138,-62.0,280.0,983.55,6.89,-2.93,1.68,-1.37,1975-09-01
241139,-62.0,280.0,983.62,6.6,-3.6,2.0,-1.43,1975-10-01
241140,-62.0,280.0,982.29,5.55,-1.88,2.59,-1.55,1975-11-01
241141,-62.0,280.0,987.67,2.41,0.59,3.23,-1.65,1975-12-01
241142,-62.0,280.0,988.03,1.55,0.24,3.81,-1.56,1976-01-01
241143,-62.0,280.0,990.65,1.97,-0.83,3.81,-1.17,1976-02-01
241144,-62.0,280.0,988.82,4.66,-2.77,3.83,-0.73,1976-03-01
241145,-62.0,280.0,991.16,5.8,-0.83,3.52,-0.47,1976-04-01
241146,-62.0,280.0,992.28,5.72,-0.33,3.24,-0.28,1976-05-01
241147,-62.0,280.0,994.21,5.28,2.57,2.58,-0.05,1976-06-01
241148,-62.0,280.0,991.66,5.93,1.68,2.08,0.18,1976-07-01
241149,-62.0,280.0,991.07,6.94,1.36,1.82,0.35,1976-08-01
241150,-62.0,280.0,992.73,7.98,-0.3,1.75,0.62,1976-09-01
241151,-62.0,280.0,996.42,6.45,-0.67,1.83,0.81,1976-10-01
241152,-62.0,280.0,1000.87,4.54,-0.04,2.5,0.86,1976-11-01
241153,-62.0,280.0,1000.18,2.4,0.15,3.58,0.85,1976-12-01
241154,-62.0,280.0,998.84,2.51,0.55,4.69,0.71,1977-01-01
241155,-62.0,280.0,993.57,3.18,0.21,4.53,0.64,1977-02-01
241156,-62.0,280.0,989.26,3.87,-0.68,4.28,0.34,1977-03-01
241157,-62.0,280.0,986.37,4.27,-0.83,4.09,0.23,1977-04-01
241158,-62.0,280.0,985.91,3.84,-0.15,3.7,0.21,1977-05-01
241159,-62.0,280.0,993.34,3.0,0.49,2.19,0.34,1977-06-01
241160,-62.0,280.0,995.18,3.34,0.36,0.66,0.35,1977-07-01
241161,-62.0,280.0,994.63,5.52,1.13,0.59,0.42,1977-08-01
241162,-62.0,280.0,991.45,8.12,2.05,1.19,0.57,1977-09-01
241163,-62.0,280.0,990.25,7.37,1.84,1.78,0.73,1977-10-01
241164,-62.0,280.0,991.95,5.93,-0.61,2.11,0.81,1977-11-01
241165,-62.0,280.0,990.76,4.82,-1.17,2.95,0.79,1977-12-01
241166,-62.0,280.0,991.68,5.63,-1.95,3.7,0.69,1978-01-01
241167,-62.0,280.0,991.11,5.44,-1.87,4.03,0.42,1978-02-01
241168,-62.0,280.0,991.14,5.51,-3.33,3.74,0.06,1978-03-01
241169,-62.0,280.0,994.12,3.41,-3.39,3.44,-0.18,1978-04-01
241170,-62.0,280.0,991.95,4.21,-2.08,3.11,-0.31,1978-05-01
241171,-62.0,280.0,994.44,2.1,-1.87,2.5,-0.29,1978-06-01
241172,-62.0,280.0,991.26,4.16,-0.66,1.96,-0.36,1978-07-01
241173,-62.0,280.0,992.26,3.84,-3.21,1.55,-0.42,1978-08-01
241174,-62.0,280.0,987.13,5.85,-3.23,1.49,-0.42,1978-09-01
241175,-62.0,280.0,989.13,5.2,-4.57,1.61,-0.29,1978-10-01
241176,-62.0,280.0,986.59,5.01,-3.55,2.04,-0.08,1978-11-01
241177,-62.0,280.0,988.38,4.0,-3.42,3.02,0.0,1978-12-01
241178,-62.0,280.0,985.0,3.69,-2.94,3.81,0.03,1979-01-01
241179,-62.0,280.0,987.74,3.89,-3.59,4.1,0.07,1979-02-01
241180,-62.0,280.0,985.03,6.58,-4.25,3.83,0.2,1979-03-01
241181,-62.0,280.0,990.87,6.41,-3.7,3.24,0.28,1979-04-01
241182,-62.0,280.0,990.43,7.13,-2.69,2.64,0.23,1979-05-01
241183,-62.0,280.0,992.78,6.12,-2.05,2.14,0.05,1979-06-01
241184,-62.0,280.0,986.72,7.92,-2.42,1.86,0.04,1979-07-01
241185,-62.0,280.0,986.87,7.3,-2.34,1.63,0.17,1979-08-01
241186,-62.0,280.0,985.36,7.52,-1.73,1.27,0.33,1979-09-01
241187,-62.0,280.0,988.28,6.64,-2.02,0.88,0.45,1979-10-01
241188,-62.0,280.0,989.19,6.05,-2.29,1.01,0.52,1979-11-01
241189,-62.0,280.0,991.9,4.69,-2.09,1.88,0.64,1979-12-01
241190,-62.0,280.0,992.03,3.69,-0.88,3.09,0.59,1980-01-01
241191,-62.0,280.0,990.87,3.65,-0.76,3.79,0.46,1980-02-01
241192,-62.0,280.0,994.23,3.73,0.24,3.78,0.34,1980-03-01
241193,-62.0,280.0,995.15,2.93,-0.69,3.38,0.38,1980-04-01
241194,-62.0,280.0,998.53,4.22,1.82,2.87,0.48,1980-05-01
241195,-62.0,280.0,1000.3,3.82,2.02,2.5,0.46,1980-06-01
241196,-62.0,280.0,999.03,3.87,1.65,1.88,0.25,1980-07-01
241197,-62.0,280.0,996.33,2.4,-0.11,1.35,0.03,1980-08-01
241198,-62.0,280.0,990.23,3.75,-2.52,0.88,-0.07,1980-09-01
241199,-62.0,280.0,989.02,4.85,-1.24,1.32,0.02,1980-10-01
241200,-62.0,280.0,990.02,5.25,-1.65,2.12,0.11,1980-11-01
241201,-62.0,280.0,991.22,4.97,-0.56,3.19,-0.01,1980-12-01
241202,-62.0,280.0,989.11,5.07,-1.17,3.79,-0.26,1981-01-01
241203,-62.0,280.0,990.3,4.07,-1.83,3.95,-0.5,1981-02-01
241204,-62.0,280.0,992.86,2.99,-2.15,3.67,-0.47,1981-03-01
241205,-62.0,280.0,996.37,2.13,-1.5,3.43,-0.37,1981-04-01
241206,-62.0,280.0,996.52,4.0,-1.26,3.16,-0.26,1981-05-01
241207,-62.0,280.0,994.6,4.3,-1.31,3.22,-0.29,1981-06-01
241208,-62.0,280.0,993.3,5.57,-1.65,2.75,-0.3,1981-07-01
241209,-62.0,280.0,992.89,5.45,-0.02,2.2,-0.25,1981-08-01
241210,-62.0,280.0,991.24,6.39,-0.15,1.88,-0.16,1981-09-01
241211,-62.0,280.0,988.68,6.56,-0.7,2.31,-0.13,1981-10-01
241212,-62.0,280.0,987.24,6.99,-1.54,3.14,-0.15,1981-11-01
241213,-62.0,280.0,987.2,5.84,-1.37,3.79,-0.08,1981-12-01
241214,-62.0,280.0,989.15,5.11,-1.09,4.21,-0.05,1982-01-01
241215,-62.0,280.0,985.55,4.8,-1.13,4.25,0.07,1982-02-01
241216,-62.0,280.0,984.28,7.06,-1.67,3.82,0.19,1982-03-01
241217,-62.0,280.0,985.14,6.97,-2.72,3.38,0.47,1982-04-01
241218,-62.0,280.0,990.79,5.8,-3.42,2.98,0.66,1982-05-01
241219,-62.0,280.0,994.93,4.79,-1.7,2.21,0.72,1982-06-01
241220,-62.0,280.0,997.77,5.37,-0.69,1.38,0.79,1982-07-01
241221,-62.0,280.0,996.2,6.33,-0.94,1.06,1.07,1982-08-01
241222,-62.0,280.0,993.14,5.71,-1.52,1.41,1.58,1982-09-01
241223,-62.0,280.0,991.77,5.94,-1.43,2.15,1.97,1982-10-01
241224,-62.0,280.0,989.89,4.17,0.05,2.71,2.18,1982-11-01
241225,-62.0,280.0,990.35,3.38,0.13,3.46,2.23,1982-12-01
241226,-62.0,280.0,989.62,3.19,0.51,3.7,2.18,1983-01-01
241227,-62.0,280.0,990.78,5.08,-0.12,3.47,1.92,1983-02-01
241228,-62.0,280.0,992.55,4.79,-1.57,2.92,1.54,1983-03-01
241229,-62.0,280.0,992.52,4.05,-3.45,2.62,1.29,1983-04-01
241230,-62.0,280.0,993.96,3.63,-2.85,2.5,1.06,1983-05-01
241231,-62.0,280.0,990.3,4.58,-1.62,2.53,0.72,1983-06-01
241232,-62.0,280.0,989.27,5.88,-1.47,2.27,0.31,1983-07-01
241233,-62.0,280.0,987.39,5.45,-2.55,2.38,-0.08,1983-08-01
241234,-62.0,280.0,986.79,6.38,-3.87,2.16,-0.46,1983-09-01
241235,-62.0,280.0,982.86,6.14,-3.26,2.26,-0.81,1983-10-01
241236,-62.0,280.0,981.7,6.6,-2.95,2.29,-1.0,1983-11-01
241237,-62.0,280.0,982.85,4.66,-1.61,3.16,-0.91,1983-12-01
241238,-62.0,280.0,986.38,3.29,-0.32,4.13,-0.6,1984-01-01
241239,-62.0,280.0,988.47,3.56,-1.83,4.79,-0.42,1984-02-01
241240,-62.0,280.0,988.33,5.3,-1.88,4.57,-0.34,1984-03-01
241241,-62.0,280.0,990.62,6.12,-2.0,3.81,-0.43,1984-04-01
241242,-62.0,280.0,994.64,6.29,-0.12,3.36,-0.51,1984-05-01
241243,-62.0,280.0,998.56,5.68,-1.62,2.96,-0.45,1984-06-01
241244,-62.0,280.0,997.09,6.93,-2.94,2.76,-0.3,1984-07-01
241245,-62.0,280.0,992.95,7.25,-4.62,2.62,-0.16,1984-08-01
241246,-62.0,280.0,990.51,6.86,-3.07,2.72,-0.24,1984-09-01
241247,-62.0,280.0,990.2,5.74,-2.03,3.14,-0.56,1984-10-01
241248,-62.0,280.0,991.09,4.01,-1.57,3.63,-0.92,1984-11-01
241249,-62.0,280.0,991.35,3.69,-1.23,4.57,-1.14,1984-12-01
241250,-62.0,280.0,990.62,2.97,-0.89,5.21,-1.04,1985-01-01
241251,-62.0,280.0,987.23,4.09,0.17,5.39,-0.85,1985-02-01
241252,-62.0,280.0,985.21,4.24,-0.82,4.91,-0.77,1985-03-01
241253,-62.0,280.0,987.89,3.01,-0.94,4.32,-0.78,1985-04-01
241254,-62.0,280.0,995.02,1.45,-1.99,3.64,-0.78,1985-05-01
241255,-62.0,280.0,997.68,3.59,-1.34,2.83,-0.63,1985-06-01
241256,-62.0,280.0,993.81,6.22,-2.52,2.01,-0.49,1985-07-01
241257,-62.0,280.0,985.6,7.76,-1.94,1.55,-0.46,1985-08-01
241258,-62.0,280.0,986.14,6.82,-2.59,1.73,-0.4,1985-09-01
